,sent_index,token,label,chapter_tag,split_tag
54242,1127,with,I-R,Chapter 55,train
54243,1127,me,I-R,Chapter 55,train
54244,1127,",",I-R,Chapter 55,train
54245,1127,which,I-R,Chapter 55,train
54246,1127,I,I-R,Chapter 55,train
54247,1127,can,I-R,Chapter 55,train
54248,1127,not,I-R,Chapter 55,train
54249,1127,wonder,I-R,Chapter 55,train
54250,1127,at,I-R,Chapter 55,train
54251,1127,",",I-R,Chapter 55,train
54252,1127,since,I-R,Chapter 55,train
54253,1127,he,I-R,Chapter 55,train
54254,1127,might,I-R,Chapter 55,train
54255,1127,have,I-R,Chapter 55,train
54256,1127,chosen,I-R,Chapter 55,train
54257,1127,so,I-R,Chapter 55,train
54258,1127,much,I-R,Chapter 55,train
54259,1127,more,I-R,Chapter 55,train
54260,1127,advantageously,I-R,Chapter 55,train
54261,1127,in,I-R,Chapter 55,train
54262,1127,many,I-R,Chapter 55,train
54263,1127,respects,I-R,Chapter 55,train
54264,1127,.,I-R,Chapter 55,train
54265,1127,But,I-R,Chapter 55,train
54266,1127,when,I-R,Chapter 55,train
54267,1127,they,I-R,Chapter 55,train
54268,1127,see,I-R,Chapter 55,train
54269,1127,",",I-R,Chapter 55,train
54270,1127,as,I-R,Chapter 55,train
54271,1127,I,I-R,Chapter 55,train
54272,1127,trust,I-R,Chapter 55,train
54273,1127,they,I-R,Chapter 55,train
54274,1127,will,I-R,Chapter 55,train
54275,1127,",",I-R,Chapter 55,train
54276,1127,that,I-R,Chapter 55,train
54277,1127,their,I-R,Chapter 55,train
54278,1127,brother,I-R,Chapter 55,train
54279,1127,is,I-R,Chapter 55,train
54280,1127,happy,I-R,Chapter 55,train
54281,1127,with,I-R,Chapter 55,train
54282,1127,me,I-R,Chapter 55,train
54283,1127,",",I-R,Chapter 55,train
54284,1127,they,I-R,Chapter 55,train
54285,1127,will,I-R,Chapter 55,train
54286,1127,learn,I-R,Chapter 55,train
54287,1127,to,I-R,Chapter 55,train
54288,1127,be,I-R,Chapter 55,train
54289,1127,contented,I-R,Chapter 55,train
54290,1127,",",I-R,Chapter 55,train
54291,1127,and,I-R,Chapter 55,train
54292,1127,we,I-R,Chapter 55,train
54293,1127,shall,I-R,Chapter 55,train
54294,1127,be,I-R,Chapter 55,train
54295,1127,on,I-R,Chapter 55,train
54296,1127,good,I-R,Chapter 55,train
54297,1127,termsagain,I-R,Chapter 55,train
54298,1127,;,I-R,Chapter 55,train
54299,1127,though,I-R,Chapter 55,train
54300,1127,we,I-R,Chapter 55,train
54301,1127,can,I-R,Chapter 55,train
54302,1127,never,I-R,Chapter 55,train
54303,1127,be,I-R,Chapter 55,train
54304,1127,what,I-R,Chapter 55,train
54305,1127,we,I-R,Chapter 55,train
54306,1127,once,I-R,Chapter 55,train
54307,1127,were,I-R,Chapter 55,train
54308,1127,to,I-R,Chapter 55,train
54309,1127,each,I-R,Chapter 55,train
54310,1127,other,I-R,Chapter 55,train
54311,1127,.,I-R,Chapter 55,train
54312,1127,"""",I-R,Chapter 55,train
54313,1128,"""",B-R,Chapter 55,train
54314,1128,That,I-R,Chapter 55,train
54315,1128,is,I-R,Chapter 55,train
54316,1128,the,I-R,Chapter 55,train
54317,1128,most,I-R,Chapter 55,train
54318,1128,unforgiving,I-R,Chapter 55,train
54319,1128,speech,I-R,Chapter 55,train
54320,1128,",",I-R,Chapter 55,train
54321,1128,"""",I-R,Chapter 55,train
54322,1128,*,I-R,Chapter 55,train
54323,1128,"""",I-R,Chapter 55,train
54324,1128,that,I-R,Chapter 55,train
54325,1128,I,I-R,Chapter 55,train
54326,1128,ever,I-R,Chapter 55,train
54327,1128,heard,I-R,Chapter 55,train
54328,1128,you,I-R,Chapter 55,train
54329,1128,utter,I-R,Chapter 55,train
54330,1128,.,I-R,Chapter 55,train
54331,1128,Good,I-R,Chapter 55,train
54332,1128,girl,I-R,Chapter 55,train
54333,1128,!,I-R,Chapter 55,train
54334,1128,It,I-R,Chapter 55,train
54335,1128,would,I-R,Chapter 55,train
54336,1128,vex,I-R,Chapter 55,train
54337,1128,me,I-R,Chapter 55,train
54338,1128,",",I-R,Chapter 55,train
54339,1128,indeed,I-R,Chapter 55,train
54340,1128,",",I-R,Chapter 55,train
54341,1128,to,I-R,Chapter 55,train
54342,1128,see,I-R,Chapter 55,train
54343,1128,you,I-R,Chapter 55,train
54344,1128,again,I-R,Chapter 55,train
54345,1128,the,I-R,Chapter 55,train
54346,1128,dupe,I-R,Chapter 55,train
54347,1128,of,I-R,Chapter 55,train
54348,1128,MissBingley,I-R,Chapter 55,train
54349,1128,'s,I-R,Chapter 55,train
54350,1128,pretended,I-R,Chapter 55,train
54351,1128,regard,I-R,Chapter 55,train
54352,1128,.,I-R,Chapter 55,train
54353,1128,"""",I-R,Chapter 55,train
54354,1129,"""",B-R,Chapter 55,train
54355,1129,Would,I-R,Chapter 55,train
54356,1129,you,I-R,Chapter 55,train
54357,1129,believe,I-R,Chapter 55,train
54358,1129,it,I-R,Chapter 55,train
54359,1129,",",I-R,Chapter 55,train
54360,1129,Lizzy,I-R,Chapter 55,train
54361,1129,",",I-R,Chapter 55,train
54362,1129,that,I-R,Chapter 55,train
54363,1129,when,I-R,Chapter 55,train
54364,1129,he,I-R,Chapter 55,train
54365,1129,went,I-R,Chapter 55,train
54366,1129,to,I-R,Chapter 55,train
54367,1129,town,I-R,Chapter 55,train
54368,1129,last,I-R,Chapter 55,train
54369,1129,November,I-R,Chapter 55,train
54370,1129,",",I-R,Chapter 55,train
54371,1129,he,I-R,Chapter 55,train
54372,1129,really,I-R,Chapter 55,train
54373,1129,loved,I-R,Chapter 55,train
54374,1129,me,I-R,Chapter 55,train
54375,1129,",",I-R,Chapter 55,train
54376,1129,and,I-R,Chapter 55,train
54377,1129,nothing,I-R,Chapter 55,train
54378,1129,but,I-R,Chapter 55,train
54379,1129,a,I-R,Chapter 55,train
54380,1129,persuasion,I-R,Chapter 55,train
54381,1129,of,I-R,Chapter 55,train
54382,1129,my,I-R,Chapter 55,train
54383,1129,being,I-R,Chapter 55,train
54384,1129,indifferent,I-R,Chapter 55,train
54385,1129,would,I-R,Chapter 55,train
54386,1129,have,I-R,Chapter 55,train
54387,1129,prevented,I-R,Chapter 55,train
54388,1129,his,I-R,Chapter 55,train
54389,1129,coming,I-R,Chapter 55,train
54390,1129,down,I-R,Chapter 55,train
54391,1129,again,I-R,Chapter 55,train
54392,1129,!,I-R,Chapter 55,train
54393,1129,"""",I-R,Chapter 55,train
54394,1130,"""",B-R,Chapter 55,train
54395,1130,He,I-R,Chapter 55,train
54396,1130,made,I-R,Chapter 55,train
54397,1130,a,I-R,Chapter 55,train
54398,1130,little,I-R,Chapter 55,train
54399,1130,mistake,I-R,Chapter 55,train
54400,1130,to,I-R,Chapter 55,train
54401,1130,be,I-R,Chapter 55,train
54402,1130,sure,I-R,Chapter 55,train
54403,1130,;,I-R,Chapter 55,train
54404,1130,but,I-R,Chapter 55,train
54405,1130,it,I-R,Chapter 55,train
54406,1130,is,I-R,Chapter 55,train
54407,1130,to,I-R,Chapter 55,train
54408,1130,the,I-R,Chapter 55,train
54409,1130,credit,I-R,Chapter 55,train
54410,1130,of,I-R,Chapter 55,train
54411,1130,his,I-R,Chapter 55,train
54412,1130,modesty,I-R,Chapter 55,train
54413,1130,.,I-R,Chapter 55,train
54414,1130,"""",I-R,Chapter 55,train
54415,1131,"""",O,Chapter 55,train
54416,1131,I,O,Chapter 55,train
54417,1131,am,O,Chapter 55,train
54418,1131,certainly,O,Chapter 55,train
54419,1131,the,O,Chapter 55,train
54420,1131,most,O,Chapter 55,train
54421,1131,fortunate,O,Chapter 55,train
54422,1131,creature,O,Chapter 55,train
54423,1131,that,O,Chapter 55,train
54424,1131,ever,O,Chapter 55,train
54425,1131,existed,O,Chapter 55,train
54426,1131,!,O,Chapter 55,train
54427,1131,"""",O,Chapter 55,train
54428,1131,*,O,Chapter 55,train
54429,1131,"""",O,Chapter 55,train
54430,1131,Oh,O,Chapter 55,train
54431,1131,!,O,Chapter 55,train
54432,1131,Lizzy,O,Chapter 55,train
54433,1131,",",O,Chapter 55,train
54434,1131,why,O,Chapter 55,train
54435,1131,am,O,Chapter 55,train
54436,1131,I,O,Chapter 55,train
54437,1131,thus,O,Chapter 55,train
54438,1131,singled,O,Chapter 55,train
54439,1131,from,O,Chapter 55,train
54440,1131,my,O,Chapter 55,train
54441,1131,family,O,Chapter 55,train
54442,1131,",",O,Chapter 55,train
54443,1131,and,O,Chapter 55,train
54444,1131,blessed,O,Chapter 55,train
54445,1131,above,O,Chapter 55,train
54446,1131,them,O,Chapter 55,train
54447,1131,all,O,Chapter 55,train
54448,1131,!,O,Chapter 55,train
54449,1131,If,O,Chapter 55,train
54450,1131,I,O,Chapter 55,train
54451,1131,could,O,Chapter 55,train
54452,1131,but,O,Chapter 55,train
54453,1131,see,O,Chapter 55,train
54454,1131,you,O,Chapter 55,train
54455,1131,as,O,Chapter 55,train
54456,1131,happy,O,Chapter 55,train
54457,1131,!,O,Chapter 55,train
54458,1131,If,O,Chapter 55,train
54459,1131,there,O,Chapter 55,train
54460,1131,were,O,Chapter 55,train
54461,1131,but,O,Chapter 55,train
54462,1131,such,O,Chapter 55,train
54463,1131,another,O,Chapter 55,train
54464,1131,man,O,Chapter 55,train
54465,1131,for,O,Chapter 55,train
54466,1131,you,O,Chapter 55,train
54467,1131,!,O,Chapter 55,train
54468,1131,"""",O,Chapter 55,train
54469,1132,"""",B-R,Chapter 55,train
54470,1132,If,I-R,Chapter 55,train
54471,1132,you,I-R,Chapter 55,train
54472,1132,were,I-R,Chapter 55,train
54473,1132,to,I-R,Chapter 55,train
54474,1132,give,I-R,Chapter 55,train
54475,1132,me,I-R,Chapter 55,train
54476,1132,forty,I-R,Chapter 55,train
54477,1132,such,I-R,Chapter 55,train
54478,1132,men,I-R,Chapter 55,train
54479,1132,",",I-R,Chapter 55,train
54480,1132,I,I-R,Chapter 55,train
54481,1132,never,I-R,Chapter 55,train
54482,1132,could,I-R,Chapter 55,train
54483,1132,be,I-R,Chapter 55,train
54484,1132,so,I-R,Chapter 55,train
54485,1132,happy,I-R,Chapter 55,train
54486,1132,as,I-R,Chapter 55,train
54487,1132,you,I-R,Chapter 55,train
54488,1132,.,I-R,Chapter 55,train
54489,1132,Till,I-R,Chapter 55,train
54490,1132,I,I-R,Chapter 55,train
54491,1132,have,I-R,Chapter 55,train
54492,1132,your,I-R,Chapter 55,train
54493,1132,disposition,I-R,Chapter 55,train
54494,1132,",",I-R,Chapter 55,train
54495,1132,your,I-R,Chapter 55,train
54496,1132,goodness,I-R,Chapter 55,train
54497,1132,",",I-R,Chapter 55,train
54498,1132,I,I-R,Chapter 55,train
54499,1132,never,I-R,Chapter 55,train
54500,1132,can,I-R,Chapter 55,train
54501,1132,have,I-R,Chapter 55,train
54502,1132,your,I-R,Chapter 55,train
54503,1132,happiness,I-R,Chapter 55,train
54504,1132,.,I-R,Chapter 55,train
54505,1132,No,I-R,Chapter 55,train
54506,1132,",",I-R,Chapter 55,train
54507,1132,no,I-R,Chapter 55,train
54508,1132,",",I-R,Chapter 55,train
54509,1132,let,I-R,Chapter 55,train
54510,1132,me,I-R,Chapter 55,train
54511,1132,shift,I-R,Chapter 55,train
54512,1132,for,I-R,Chapter 55,train
54513,1132,myself,I-R,Chapter 55,train
54514,1132,;,I-R,Chapter 55,train
54515,1132,and,I-R,Chapter 55,train
54516,1132,",",I-R,Chapter 55,train
54517,1132,perhaps,I-R,Chapter 55,train
54518,1132,",",I-R,Chapter 55,train
54519,1132,if,I-R,Chapter 55,train
54520,1132,I,I-R,Chapter 55,train
54521,1132,have,I-R,Chapter 55,train
54522,1132,very,I-R,Chapter 55,train
54523,1132,good,I-R,Chapter 55,train
54524,1132,luck,I-R,Chapter 55,train
54525,1132,",",I-R,Chapter 55,train
54526,1132,I,I-R,Chapter 55,train
54527,1132,may,I-R,Chapter 55,train
54528,1132,meet,I-R,Chapter 55,train
54529,1132,with,I-R,Chapter 55,train
54530,1132,another,I-R,Chapter 55,train
54531,1132,Mr,I-R,Chapter 55,train
54532,1132,Collins,I-R,Chapter 55,train
54533,1132,in,I-R,Chapter 55,train
54534,1132,time,I-R,Chapter 55,train
54535,1132,.,I-R,Chapter 55,train
54536,1132,"""",I-R,Chapter 55,train
54537,1133,"""",O,Chapter 56,train
54538,1133,I,O,Chapter 56,train
54539,1133,hope,O,Chapter 56,train
54540,1133,you,O,Chapter 56,train
54541,1133,are,O,Chapter 56,train
54542,1133,well,O,Chapter 56,train
54543,1133,",",O,Chapter 56,train
54544,1133,MissBennet,O,Chapter 56,train
54545,1133,.,O,Chapter 56,train
54546,1133,That,O,Chapter 56,train
54547,1133,lady,O,Chapter 56,train
54548,1133,",",O,Chapter 56,train
54549,1133,I,O,Chapter 56,train
54550,1133,suppose,O,Chapter 56,train
54551,1133,",",O,Chapter 56,train
54552,1133,is,O,Chapter 56,train
54553,1133,your,O,Chapter 56,train
54554,1133,mother,O,Chapter 56,train
54555,1133,.,O,Chapter 56,train
54556,1133,"""",O,Chapter 56,train
54557,1134,"""",B-P,Chapter 56,train
54558,1134,And,I-P,Chapter 56,train
54559,1134,that,I-P,Chapter 56,train
54560,1134,I,I-P,Chapter 56,train
54561,1134,suppose,I-P,Chapter 56,train
54562,1134,is,I-P,Chapter 56,train
54563,1134,one,I-P,Chapter 56,train
54564,1134,of,I-P,Chapter 56,train
54565,1134,your,I-P,Chapter 56,train
54566,1134,sisters,I-P,Chapter 56,train
54567,1134,.,I-P,Chapter 56,train
54568,1134,"""",I-P,Chapter 56,train
54569,1135,"""",B-R,Chapter 56,train
54570,1135,Yes,I-R,Chapter 56,train
54571,1135,",",I-R,Chapter 56,train
54572,1135,madam,I-R,Chapter 56,train
54573,1135,",",I-R,Chapter 56,train
54574,1135,"""",I-R,Chapter 56,train
54575,1135,*,I-R,Chapter 56,train
54576,1135,"""",I-R,Chapter 56,train
54577,1135,She,I-R,Chapter 56,train
54578,1135,is,I-R,Chapter 56,train
54579,1135,my,I-R,Chapter 56,train
54580,1135,youngest,I-R,Chapter 56,train
54581,1135,girl,I-R,Chapter 56,train
54582,1135,but,I-R,Chapter 56,train
54583,1135,one,I-R,Chapter 56,train
54584,1135,.,I-R,Chapter 56,train
54585,1135,My,I-R,Chapter 56,train
54586,1135,youngest,I-R,Chapter 56,train
54587,1135,of,I-R,Chapter 56,train
54588,1135,all,I-R,Chapter 56,train
54589,1135,is,I-R,Chapter 56,train
54590,1135,lately,I-R,Chapter 56,train
54591,1135,married,I-R,Chapter 56,train
54592,1135,",",I-R,Chapter 56,train
54593,1135,and,I-R,Chapter 56,train
54594,1135,my,I-R,Chapter 56,train
54595,1135,eldest,I-R,Chapter 56,train
54596,1135,is,I-R,Chapter 56,train
54597,1135,somewhere,I-R,Chapter 56,train
54598,1135,about,I-R,Chapter 56,train
54599,1135,the,I-R,Chapter 56,train
54600,1135,grounds,I-R,Chapter 56,train
54601,1135,",",I-R,Chapter 56,train
54602,1135,walking,I-R,Chapter 56,train
54603,1135,with,I-R,Chapter 56,train
54604,1135,a,I-R,Chapter 56,train
54605,1135,young,I-R,Chapter 56,train
54606,1135,man,I-R,Chapter 56,train
54607,1135,who,I-R,Chapter 56,train
54608,1135,",",I-R,Chapter 56,train
54609,1135,I,I-R,Chapter 56,train
54610,1135,believe,I-R,Chapter 56,train
54611,1135,",",I-R,Chapter 56,train
54612,1135,will,I-R,Chapter 56,train
54613,1135,soon,I-R,Chapter 56,train
54614,1135,become,I-R,Chapter 56,train
54615,1135,a,I-R,Chapter 56,train
54616,1135,part,I-R,Chapter 56,train
54617,1135,of,I-R,Chapter 56,train
54618,1135,the,I-R,Chapter 56,train
54619,1135,family,I-R,Chapter 56,train
54620,1135,.,I-R,Chapter 56,train
54621,1135,"""",I-R,Chapter 56,train
54622,1136,"""",B-R,Chapter 56,train
54623,1136,You,I-R,Chapter 56,train
54624,1136,have,I-R,Chapter 56,train
54625,1136,a,I-R,Chapter 56,train
54626,1136,very,I-R,Chapter 56,train
54627,1136,small,I-R,Chapter 56,train
54628,1136,park,I-R,Chapter 56,train
54629,1136,here,I-R,Chapter 56,train
54630,1136,",",I-R,Chapter 56,train
54631,1136,"""",I-R,Chapter 56,train
54632,1136,*,I-R,Chapter 56,train
54633,1137,"""",B-R,Chapter 56,train
54634,1137,It,I-R,Chapter 56,train
54635,1137,is,I-R,Chapter 56,train
54636,1137,nothing,I-R,Chapter 56,train
54637,1137,in,I-R,Chapter 56,train
54638,1137,comparison,I-R,Chapter 56,train
54639,1137,of,I-R,Chapter 56,train
54640,1137,Rosings,I-R,Chapter 56,train
54641,1137,",",I-R,Chapter 56,train
54642,1137,my,I-R,Chapter 56,train
54643,1137,lady,I-R,Chapter 56,train
54644,1137,",",I-R,Chapter 56,train
54645,1137,I,I-R,Chapter 56,train
54646,1137,dare,I-R,Chapter 56,train
54647,1137,say,I-R,Chapter 56,train
54648,1137,;,I-R,Chapter 56,train
54649,1137,but,I-R,Chapter 56,train
54650,1137,I,I-R,Chapter 56,train
54651,1137,assure,I-R,Chapter 56,train
54652,1137,you,I-R,Chapter 56,train
54653,1137,it,I-R,Chapter 56,train
54654,1137,is,I-R,Chapter 56,train
54655,1137,much,I-R,Chapter 56,train
54656,1137,larger,I-R,Chapter 56,train
54657,1137,than,I-R,Chapter 56,train
54658,1137,Sir,I-R,Chapter 56,train
54659,1137,William,I-R,Chapter 56,train
54660,1137,Lucas,I-R,Chapter 56,train
54661,1137,'s,I-R,Chapter 56,train
54662,1137,.,I-R,Chapter 56,train
54663,1137,"""",I-R,Chapter 56,train
54664,1138,"""",B-R,Chapter 56,train
54665,1138,This,I-R,Chapter 56,train
54666,1138,must,I-R,Chapter 56,train
54667,1138,be,I-R,Chapter 56,train
54668,1138,a,I-R,Chapter 56,train
54669,1138,most,I-R,Chapter 56,train
54670,1138,inconvenient,I-R,Chapter 56,train
54671,1138,sitting,I-R,Chapter 56,train
54672,1138,room,I-R,Chapter 56,train
54673,1138,for,I-R,Chapter 56,train
54674,1138,the,I-R,Chapter 56,train
54675,1138,evening,I-R,Chapter 56,train
54676,1138,",",I-R,Chapter 56,train
54677,1138,in,I-R,Chapter 56,train
54678,1138,summer,I-R,Chapter 56,train
54679,1138,;,I-R,Chapter 56,train
54680,1138,the,I-R,Chapter 56,train
54681,1138,windows,I-R,Chapter 56,train
54682,1138,are,I-R,Chapter 56,train
54683,1138,full,I-R,Chapter 56,train
54684,1138,west,I-R,Chapter 56,train
54685,1138,.,I-R,Chapter 56,train
54686,1138,"""",I-R,Chapter 56,train
54687,1139,"""",O,Chapter 56,train
54688,1139,May,O,Chapter 56,train
54689,1139,I,O,Chapter 56,train
54690,1139,take,O,Chapter 56,train
54691,1139,the,O,Chapter 56,train
54692,1139,liberty,O,Chapter 56,train
54693,1139,of,O,Chapter 56,train
54694,1139,asking,O,Chapter 56,train
54695,1139,your,O,Chapter 56,train
54696,1139,ladyship,O,Chapter 56,train
54697,1139,whether,O,Chapter 56,train
54698,1139,you,O,Chapter 56,train
54699,1139,left,O,Chapter 56,train
54700,1139,Mr,O,Chapter 56,train
54701,1139,and,O,Chapter 56,train
54702,1139,Mrs,O,Chapter 56,train
54703,1139,Collins,O,Chapter 56,train
54704,1139,well,O,Chapter 56,train
54705,1139,.,O,Chapter 56,train
54706,1139,"""",O,Chapter 56,train
54707,1140,"""",B-R,Chapter 56,train
54708,1140,Yes,I-R,Chapter 56,train
54709,1140,",",I-R,Chapter 56,train
54710,1140,very,I-R,Chapter 56,train
54711,1140,well,I-R,Chapter 56,train
54712,1140,.,I-R,Chapter 56,train
54713,1140,I,I-R,Chapter 56,train
54714,1140,saw,I-R,Chapter 56,train
54715,1140,them,I-R,Chapter 56,train
54716,1140,the,I-R,Chapter 56,train
54717,1140,night,I-R,Chapter 56,train
54718,1140,before,I-R,Chapter 56,train
54719,1140,last,I-R,Chapter 56,train
54720,1140,.,I-R,Chapter 56,train
54721,1140,"""",I-R,Chapter 56,train
54722,1141,"""",O,Chapter 56,train
54723,1141,MissBennet,O,Chapter 56,train
54724,1141,",",O,Chapter 56,train
54725,1141,there,O,Chapter 56,train
54726,1141,seemed,O,Chapter 56,train
54727,1141,to,O,Chapter 56,train
54728,1141,be,O,Chapter 56,train
54729,1141,a,O,Chapter 56,train
54730,1141,prettyish,O,Chapter 56,train
54731,1141,kind,O,Chapter 56,train
54732,1141,of,O,Chapter 56,train
54733,1141,a,O,Chapter 56,train
54734,1141,little,O,Chapter 56,train
54735,1141,wilderness,O,Chapter 56,train
54736,1141,on,O,Chapter 56,train
54737,1141,one,O,Chapter 56,train
54738,1141,side,O,Chapter 56,train
54739,1141,of,O,Chapter 56,train
54740,1141,your,O,Chapter 56,train
54741,1141,lawn,O,Chapter 56,train
54742,1141,.,O,Chapter 56,train
54743,1141,I,O,Chapter 56,train
54744,1141,should,O,Chapter 56,train
54745,1141,be,O,Chapter 56,train
54746,1141,glad,O,Chapter 56,train
54747,1141,to,O,Chapter 56,train
54748,1141,take,O,Chapter 56,train
54749,1141,a,O,Chapter 56,train
54750,1141,turn,O,Chapter 56,train
54751,1141,in,O,Chapter 56,train
54752,1141,it,O,Chapter 56,train
54753,1141,",",O,Chapter 56,train
54754,1141,if,O,Chapter 56,train
54755,1141,you,O,Chapter 56,train
54756,1141,will,O,Chapter 56,train
54757,1141,favour,O,Chapter 56,train
54758,1141,me,O,Chapter 56,train
54759,1141,with,O,Chapter 56,train
54760,1141,your,O,Chapter 56,train
54761,1141,company,O,Chapter 56,train
54762,1141,.,O,Chapter 56,train
54763,1141,"""",O,Chapter 56,train
54764,1142,"""",B-R,Chapter 56,train
54765,1142,Go,I-R,Chapter 56,train
54766,1142,",",I-R,Chapter 56,train
54767,1142,my,I-R,Chapter 56,train
54768,1142,dear,I-R,Chapter 56,train
54769,1142,",",I-R,Chapter 56,train
54770,1142,"""",I-R,Chapter 56,train
54771,1142,*,I-R,Chapter 56,train
54772,1142,"""",I-R,Chapter 56,train
54773,1142,and,I-R,Chapter 56,train
54774,1142,show,I-R,Chapter 56,train
54775,1142,her,I-R,Chapter 56,train
54776,1142,ladyship,I-R,Chapter 56,train
54777,1142,about,I-R,Chapter 56,train
54778,1142,the,I-R,Chapter 56,train
54779,1142,different,I-R,Chapter 56,train
54780,1142,walks,I-R,Chapter 56,train
54781,1142,.,I-R,Chapter 56,train
54782,1142,I,I-R,Chapter 56,train
54783,1142,think,I-R,Chapter 56,train
54784,1142,she,I-R,Chapter 56,train
54785,1142,will,I-R,Chapter 56,train
54786,1142,be,I-R,Chapter 56,train
54787,1142,pleased,I-R,Chapter 56,train
54788,1142,with,I-R,Chapter 56,train
54789,1142,the,I-R,Chapter 56,train
54790,1142,hermitage,I-R,Chapter 56,train
54791,1142,.,I-R,Chapter 56,train
54792,1142,"""",I-R,Chapter 56,train
54793,1143,"""",O,Chapter 56,train
54794,1143,How,O,Chapter 56,train
54795,1143,could,O,Chapter 56,train
54796,1143,I,O,Chapter 56,train
54797,1143,ever,O,Chapter 56,train
54798,1143,think,O,Chapter 56,train
54799,1143,her,O,Chapter 56,train
54800,1143,like,O,Chapter 56,train
54801,1143,her,O,Chapter 56,train
54802,1143,nephew,O,Chapter 56,train
54803,1143,?,O,Chapter 56,train
54804,1143,"""",O,Chapter 56,train
54805,1143,*,O,Chapter 56,train
54806,1144,"""",O,Chapter 56,train
54807,1144,You,O,Chapter 56,train
54808,1144,can,O,Chapter 56,train
54809,1144,be,O,Chapter 56,train
54810,1144,at,O,Chapter 56,train
54811,1144,no,O,Chapter 56,train
54812,1144,loss,O,Chapter 56,train
54813,1144,",",O,Chapter 56,train
54814,1144,MissBennet,O,Chapter 56,train
54815,1144,",",O,Chapter 56,train
54816,1144,to,O,Chapter 56,train
54817,1144,understand,O,Chapter 56,train
54818,1144,the,O,Chapter 56,train
54819,1144,reason,O,Chapter 56,train
54820,1144,of,O,Chapter 56,train
54821,1144,my,O,Chapter 56,train
54822,1144,journey,O,Chapter 56,train
54823,1144,hither,O,Chapter 56,train
54824,1144,.,O,Chapter 56,train
54825,1144,Your,O,Chapter 56,train
54826,1144,own,O,Chapter 56,train
54827,1144,heart,O,Chapter 56,train
54828,1144,",",O,Chapter 56,train
54829,1144,your,O,Chapter 56,train
54830,1144,own,O,Chapter 56,train
54831,1144,conscience,O,Chapter 56,train
54832,1144,",",O,Chapter 56,train
54833,1144,must,O,Chapter 56,train
54834,1144,tell,O,Chapter 56,train
54835,1144,you,O,Chapter 56,train
54836,1144,why,O,Chapter 56,train
54837,1144,I,O,Chapter 56,train
54838,1144,come,O,Chapter 56,train
54839,1144,.,O,Chapter 56,train
54840,1144,"""",O,Chapter 56,train
54841,1145,"""",O,Chapter 56,train
54842,1145,Indeed,O,Chapter 56,train
54843,1145,",",O,Chapter 56,train
54844,1145,you,O,Chapter 56,train
54845,1145,are,O,Chapter 56,train
54846,1145,mistaken,O,Chapter 56,train
54847,1145,",",O,Chapter 56,train
54848,1145,Madam,O,Chapter 56,train
54849,1145,.,O,Chapter 56,train
54850,1145,I,O,Chapter 56,train
54851,1145,have,O,Chapter 56,train
54852,1145,not,O,Chapter 56,train
54853,1145,been,O,Chapter 56,train
54854,1145,at,O,Chapter 56,train
54855,1145,all,O,Chapter 56,train
54856,1145,able,O,Chapter 56,train
54857,1145,to,O,Chapter 56,train
54858,1145,account,O,Chapter 56,train
54859,1145,for,O,Chapter 56,train
54860,1145,the,O,Chapter 56,train
54861,1145,honour,O,Chapter 56,train
54862,1145,of,O,Chapter 56,train
54863,1145,seeing,O,Chapter 56,train
54864,1145,you,O,Chapter 56,train
54865,1145,here,O,Chapter 56,train
54866,1145,.,O,Chapter 56,train
54867,1145,"""",O,Chapter 56,train
54868,1146,"""",B-R,Chapter 56,train
54869,1146,MissBennet,I-R,Chapter 56,train
54870,1146,",",I-R,Chapter 56,train
54871,1146,"""",I-R,Chapter 56,train
54872,1146,*,I-R,Chapter 56,train
54873,1146,"""",I-R,Chapter 56,train
54874,1146,you,I-R,Chapter 56,train
54875,1146,ought,I-R,Chapter 56,train
54876,1146,to,I-R,Chapter 56,train
54877,1146,know,I-R,Chapter 56,train
54878,1146,",",I-R,Chapter 56,train
54879,1146,that,I-R,Chapter 56,train
54880,1146,I,I-R,Chapter 56,train
54881,1146,am,I-R,Chapter 56,train
54882,1146,not,I-R,Chapter 56,train
54883,1146,to,I-R,Chapter 56,train
54884,1146,be,I-R,Chapter 56,train
54885,1146,trifled,I-R,Chapter 56,train
54886,1146,with,I-R,Chapter 56,train
54887,1146,.,I-R,Chapter 56,train
54888,1146,But,I-R,Chapter 56,train
54889,1146,however,I-R,Chapter 56,train
54890,1146,insincere,I-R,Chapter 56,train
54891,1146,you,I-R,Chapter 56,train
54892,1146,may,I-R,Chapter 56,train
54893,1146,choose,I-R,Chapter 56,train
54894,1146,to,I-R,Chapter 56,train
54895,1146,be,I-R,Chapter 56,train
54896,1146,",",I-R,Chapter 56,train
54897,1146,you,I-R,Chapter 56,train
54898,1146,shall,I-R,Chapter 56,train
54899,1146,not,I-R,Chapter 56,train
54900,1146,find,I-R,Chapter 56,train
54901,1146,me,I-R,Chapter 56,train
54902,1146,so,I-R,Chapter 56,train
54903,1146,.,I-R,Chapter 56,train
54904,1146,My,I-R,Chapter 56,train
54905,1146,character,I-R,Chapter 56,train
54906,1146,has,I-R,Chapter 56,train
54907,1146,ever,I-R,Chapter 56,train
54908,1146,been,I-R,Chapter 56,train
54909,1146,celebrated,I-R,Chapter 56,train
54910,1146,for,I-R,Chapter 56,train
54911,1146,its,I-R,Chapter 56,train
54912,1146,sincerity,I-R,Chapter 56,train
